race_year_id,rank,runner,time,age,gender,nationality,time_in_seconds,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,age_range,years
71873,2,Yakimov Semyon,33H 6M 45S,30,Male,RUS,119205,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(25,30]",2021
71873,3,Bolomozhnov Maksim,36H 18M 2S,31,Male,RUS,130682,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(30,35]",2021
71873,4,KUPRYUKHIN Denis,38H 4M 32S,29,Male,RUS,137072,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(25,30]",2021
71873,5,MITUSOV Viktor,38H 4M 32S,38,Male,RUS,137072,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(35,40]",2021
71873,6,OGURTSOV Aleksandr,40H 2M 34S,43,Male,RUS,144154,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(40,45]",2021
71873,7,KUTS Aleksander,40H 44M 39S,45,Male,RUS,146679,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(40,45]",2021
71873,8,IVSHIN Mikhail,40H 54M 46S,57,Male,RUS,147286,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(55,60]",2021
71873,9,Frolov Valentin,41H 7M 25S,42,Male,RUS,148045,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(40,45]",2021
71873,10,Petrov Aleksandr,41H 7M 26S,43,Male,RUS,148046,Alpindustria Elbrus Race,ElbrusWorldRace,Terskol,Russia,2021-07-30,00:00:00,Solo,169.9,9010,-9010,0,120,"(40,45]",2021
69219,1,GLICK Arlen,14H 15M 33S,29,Male,USA,51333,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(25,30]",2021
69219,2,MITCHELL Dustin,16H 13M 52S,26,Male,USA,58432,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(25,30]",2021
69219,3,BIEDENBENDER Gerald,16H 14M 48S,37,Male,USA,58488,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(35,40]",2021
69219,4,MILLER Drew,17H 36M 9S,35,Male,USA,63369,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(30,35]",2021
69219,5,DWYER Lindsey,17H 36M 49S,30,Female,USA,63409,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(25,30]",2021
69219,6,KELLY Seth,18H 48M 40S,37,Male,USA,67720,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(35,40]",2021
69219,7,CONNELL William,19H 34M 19S,39,Male,USA,70459,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(35,40]",2021
69219,8,ALBERT Jacob,19H 46M 57S,24,Male,USA,71217,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(20,25]",2021
69219,9,GUERARD SIMON,20H 18M 42S,35,Male,CAN,73122,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(30,35]",2021
69219,10,Lasater Chad,20H 28M 58S,49,Male,USA,73738,Burning River Endurance Run,Burning River 100 Mile,Hudson,United States,2021-07-24,04:00:00,solo,163.7,2700,-2700,14,250,"(45,50]",2021
68455,1,OHMAN Mikael,18H 56M 27S,41,Male,SWE,68187,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(40,45]",2021
68455,2,LUNDQVIST Victor,20H 37M 20S,40,Male,SWE,74240,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(35,40]",2021
68455,3,ASTROM Jesper,21H 4M 50S,52,Male,SWE,75890,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(50,55]",2021
68455,4,APPELGREN Staffan,21H 37M 57S,54,Male,SWE,77877,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(50,55]",2021
68455,5,WARFVINGE Enar,21H 46M 0S,39,Male,SWE,78360,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(35,40]",2021
68455,6,DANESKOG Henrik,21H 46M 50S,38,Male,SWE,78410,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(35,40]",2021
68455,6,Sandberg Hakan,21H 46M 50S,44,Male,SWE,78410,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(40,45]",2021
68455,8,HELLBE Simon,22H 12M 29S,32,Male,SWE,79949,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(30,35]",2021
68455,9,BERNTSSON Robert,22H 31M 47S,53,Male,SWE,81107,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(50,55]",2021
68455,10,GRANHEIM Sofiia,22H 53M 17S,38,Female,NOR,82397,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2021-07-24,00:00:00,solo,162.3,1510,-1510,3,75,"(35,40]",2021
68575,1,BERT Paolo,23H 46M 47S,43,Male,ITA,85607,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(40,45]",2021
68575,2,DI GIACOMO Fabio,24H 35M 41S,42,Male,ITA,88541,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(40,45]",2021
68575,3,Bello Piero,25H 55M 28S,30,Male,ITA,93328,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(25,30]",2021
68575,4,CAMPERI Roberto,26H 41M 26S,46,Male,ITA,96086,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(45,50]",2021
68575,5,TRIGUEROS SILVIA AINHOA,26H 46M 54S,45,Male,ESP,96414,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(40,45]",2021
68575,6,VANZETTI Massimo,26H 52M 22S,41,Male,ITA,96742,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(40,45]",2021
68575,7,GUERINI Luca,27H 55M 30S,55,Male,ITA,100530,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(50,55]",2021
68575,7,LOCATELLI Ernesto,27H 55M 30S,59,Male,ITA,100530,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(55,60]",2021
68575,9,MAURINO Luca,29H 19M 25S,33,Male,ITA,105565,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(30,35]",2021
68575,10,MIGLIORE Alessandro,29H 33M 24S,35,Male,ITA,106404,Terres Monviso,100 Miglia Monviso,Saluzzo,Italy,2021-07-23,21:00:00,solo,168.8,8380,-8380,17,300,"(30,35]",2021
69019,1,Kjellsson Roger,18H 12M 0S,52,Male,SWE,65520,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(50,55]",2021
69019,2,BERNHOFF Adam,20H 19M 38S,42,Male,SWE,73178,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(40,45]",2021
69019,3,PERSSON Bjorn,21H 24M 49S,35,Male,SWE,77089,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(30,35]",2021
69019,4,DOXRYD Christopher,21H 34M 12S,46,Male,SWE,77652,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(45,50]",2021
69019,5,LILIEQUIST Johan,22H 28M 25S,50,Male,SWE,80905,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(45,50]",2021
69019,6,ANDERSSON Anna,22H 43M 7S,43,Female,SWE,81787,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(40,45]",2021
69019,6,Andersson Pal,22H 43M 7S,43,Male,SWE,81787,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(40,45]",2021
69019,8,AGERBJER Jorgen,23H 9M 3S,41,Male,SWE,83343,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(40,45]",2021
69019,9,NIELSEN Jens,23H 16M 6S,40,Male,SWE,83766,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(35,40]",2021
69019,10,DUNLOP Andrew,23H 22M 43S,49,Male,AUS,84163,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(45,50]",2021
69019,10,HERMANSSON Niklas,23H 22M 43S,38,Male,SWE,84163,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(35,40]",2021
69019,10,PALM Fredrik,23H 22M 43S,46,Male,SWE,84163,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(45,50]",2021
69019,10,SORENSEN Christian,23H 22M 43S,45,Male,SWE,84163,The Gax 100 miles,The Gax 100 miles Tuesday,Ystad,Sweden,2021-07-20,00:00:00,solo,162.3,1500,-1500,3,50,"(40,45]",2021
67244,1,HOTALING Grant,20H 51M 50S,38,Male,USA,75110,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(35,40]",2021
67244,2,BOIC Dennis,22H 20M 28S,46,Male,USA,80428,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(45,50]",2021
67244,3,RENNER Dirk,23H 50M 35S,47,Male,USA,85835,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(45,50]",2021
67244,4,VOGEL TODD,25H 18M 44S,58,Male,USA,91124,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(55,60]",2021
67244,5,KRAMER Alexander,25H 24M 17S,42,Male,USA,91457,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(40,45]",2021
67244,6,HOBLIK Hynek,25H 28M 27S,27,Male,USA,91707,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(25,30]",2021
67244,7,KONVALIN Brent,25H 38M 43S,51,Male,USA,92323,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(50,55]",2021
67244,8,MIAO David,26H 17M 51S,57,Male,USA,94671,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(55,60]",2021
67244,9,BARBER Chris,26H 32M 34S,46,Male,USA,95554,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(45,50]",2021
67244,10,POTVIN Jenelle,26H 34M 9S,43,Female,USA,95649,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2021-07-17,05:00:00,solo,161.1,6170,-6160,7,300,"(40,45]",2021
68776,1,PRIGENT Mael,29H 4M 46S,46,Male,FRA,104686,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(45,50]",2021
68776,2,LALART Jean Baptiste,29H 28M 21S,34,Male,FRA,106101,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(30,35]",2021
68776,3,BOUCHEIX Alexandre,30H 3M 30S,30,Male,FRA,108210,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(25,30]",2021
68776,4,DEVAUX Francois,30H 43M 16S,36,Male,FRA,110596,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(35,40]",2021
68776,5,TRAUB Arthur,32H 2M 55S,40,Male,FRA,115375,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(35,40]",2021
68776,6,CROISSANT Lucie,32H 8M 42S,33,Female,FRA,115722,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(30,35]",2021
68776,7,BANNWARTH Claire,32H 20M 12S,32,Female,FRA,116412,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(30,35]",2021
68776,8,Jessup David,32H 20M 39S,35,Male,FRA,116439,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(30,35]",2021
68776,9,MORDELET Nicolas,32H 27M 52S,30,Male,FRA,116872,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(25,30]",2021
68776,10,MALVINO Julien,33H 9M 35S,38,Male,FRA,119375,Ultra Tour des 4 Massifs,Ut4M 160 Xtrem,Grenoble,France,2021-07-16,18:00:00,Solo,179.1,11290,-11350,17,0,"(35,40]",2021
68778,1,BALABAUD Thomas,20H 15M 1S,29,Male,FRA,72901,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(25,30]",2021
68778,2,GUTERMANN Jan,20H 46M 30S,22,Male,FRA,74790,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(20,25]",2021
68778,3,COLLET Aurelien,20H 54M 50S,41,Male,FRA,75290,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(40,45]",2021
68778,4,DUHAIL Nicolas,21H 6M 20S,30,Male,FRA,75980,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(25,30]",2021
68778,5,Morren Jeremy,21H 26M 28S,31,Male,BEL,77188,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(30,35]",2021
68778,6,LE PROVOST Florentin,21H 27M 42S,36,Male,FRA,77262,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(35,40]",2021
68778,7,HELIER Clement,21H 38M 13S,35,Male,FRA,77893,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(30,35]",2021
68778,8,LESAVRE Antoine,21H 56M 6S,42,Male,FRA,78966,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(40,45]",2021
68778,9,LEBRETON Adrien,22H 21M 30S,33,Male,FRA,80490,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(30,35]",2021
68778,10,PESENTI Thibault,22H 23M 14S,40,Male,FRA,80594,Ultra Tour des 4 Massifs,Ut4M 160 Challenge,Grenoble,France,2021-07-15,08:00:00,solo,173.1,11810,-11710,12,0,"(35,40]",2021
67515,1,CREHAN Matthew,19H 53M 14S,36,Male,AUS,71594,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(35,40]",2021
67515,2,Bamford Nicholas,20H 5M 32S,35,Male,GBR,72332,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(30,35]",2021
67515,3,TABUTEAU Rob,23H 0M 50S,44,Male,NZL,82850,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(40,45]",2021
67515,4,Connor Maree,23H 29M 50S,41,Female,AUS,84590,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(40,45]",2021
67515,5,BELL Jacqui,24H 55M 9S,27,Female,AUS,89709,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(25,30]",2021
67515,6,ROBINSON Craig,25H 5M 43S,42,Male,AUS,90343,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(40,45]",2021
67515,7,Ernst Ingo,25H 42M 0S,50,Male,AUS,92520,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(45,50]",2021
67515,8,ATKINSON Carmen,26H 18M 51S,45,Female,AUS,94731,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(40,45]",2021
67515,9,Robertson Carol,27H 34M 43S,43,Female,AUS,99283,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(40,45]",2021
67515,10,Barnes Sheree,27H 42M 55S,34,Female,AUS,99775,Brisbane Trail Ultra,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2021-07-10,02:00:00,solo,160.5,7580,-7610,7,50,"(30,35]",2021
70168,1,BETOURET Sebastien,21H 53M 51S,44,Male,FRA,78831,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,2,SAWYER Tom,23H 45M 46S,44,Male,GBR,85546,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,3,WARREN James,25H 20M 26S,49,Male,GBR,91226,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(45,50]",2021
70168,4,COLLINS Gavin,25H 31M 15S,42,Male,GBR,91875,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,5,Mckillop Andrew,25H 55M 42S,51,Male,GBR,93342,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(50,55]",2021
70168,6,KUREK CHRISTIAN,26H 12M 12S,43,Male,DEN,94332,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,7,LUTON Sam,26H 43M 37S,42,Male,GBR,96217,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,8,OVEL Dean,27H 5M 27S,45,Male,GBR,97527,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
70168,9,HAYWARD Thomas,27H 28M 0S,48,Male,GBR,98880,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(45,50]",2021
70168,10,JONES Oliver,27H 33M 35S,44,Male,GBR,99215,Centurion Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2021-07-09,08:00:00,solo,168,6610,-6600,19,120,"(40,45]",2021
67118,1,SAKOVA Dionette,31H 7M 5S,35,Female,AUS,112025,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2021-07-09,20:00:00,solo,163.2,8650,-8630,13,100,"(30,35]",2021
67118,2,MARTIN Brook,36H 51M 15S,44,Female,AUS,132675,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2021-07-09,20:00:00,solo,163.2,8650,-8630,13,100,"(40,45]",2021
67402,1,SIMPANEN Juuso,16H 44M 11S,30,Male,FIN,60251,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(25,30]",2021
67402,2,Kaufmann Gerhard,19H 7M 22S,37,Male,AUT,68842,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(35,40]",2021
67402,3,VEHVILAINEN Jussi,20H 28M 45S,44,Male,FIN,73725,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(40,45]",2021
67402,4,SODERLUND Emil,20H 54M 59S,46,Male,FIN,75299,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(45,50]",2021
67402,5,PRZYBYLSKI LUKASZ,21H 28M 17S,42,Male,POL,77297,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(40,45]",2021
67402,6,VAISANEN Matti,22H 27M 43S,36,Male,FIN,80863,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(35,40]",2021
67402,7,LEPPANEN Simo,23H 28M 13S,35,Male,FIN,84493,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(30,35]",2021
67402,8,KYLANEN Kimmo,23H 34M 22S,50,Male,FIN,84862,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(45,50]",2021
67402,9,HALME Kristo,23H 52M 1S,49,Male,FIN,85921,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(45,50]",2021
67402,10,NIITEPOLD Kristjan,24H 31M 43S,42,Male,SWE,88303,NUTS Ylläs Pallas,160K,Äkäslompolo,Finland,2021-07-09,12:00:00,solo,164.3,4020,-4100,8,250,"(40,45]",2021
71066,1,BOUCHEIX Alexandre,21H 59M 4S,30,Male,FRA,79144,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(25,30]",2021
71066,2,CHATELAIN Sebastien,23H 45M 6S,41,Male,FRA,85506,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(40,45]",2021
71066,3,bels wesley,26H 6M 22S,43,Male,BEL,93982,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(40,45]",2021
71066,4,BIE Nicolas,26H 37M 44S,44,Male,FRA,95864,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(40,45]",2021
71066,5,GARIN LAUREL Nicolas,27H 14M 31S,42,Male,FRA,98071,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(40,45]",2021
71066,6,RAULINE Florian,27H 23M 59S,31,Male,FRA,98639,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(30,35]",2021
71066,7,JALMIN Loic,27H 41M 15S,38,Male,FRA,99675,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(35,40]",2021
71066,8,RICHALET Baptiste,27H 57M 17S,23,Male,FRA,100637,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(20,25]",2021
71066,9,BANNWARTH Claire,28H 19M 4S,32,Female,FRA,101944,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(30,35]",2021
71066,10,Hardy Matthieu,28H 50M 29S,33,Male,FRA,103829,ULTRA 01,Ultra 01 170 KM,Oyonnax,France,2021-07-09,18:00:00,solo,174.9,7590,-7590,15,500,"(30,35]",2021
